name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
nbody,gpp,1,5000000,1750,0.608,6664,0,24%,0.622
nbody,gpp,1,50000000,1750,6.1,6664,0,24%,6.109
nbody,gpp,1,50000000,1750,6.1,6532,0,25%,6.118
nbody,gpp,1,50000000,1750,6.084,6532,0,24%,6.087
nbody,gpp,1,50000000,1750,6.084,6532,0,25%,6.098
nbody,gpp,1,50000000,1750,6.084,6532,0,24%,6.099
nbody,gpp,1,50000000,1750,6.1,6532,0,24%,6.103
nbody,java,1,500000,1516,0.172,135824,0,21%,0.214
nbody,java,1,5000000,1516,0.858,135812,0,25%,0.85
nbody,java,1,50000000,1516,7.504,135796,0,24%,7.498
nbody,java,1,50000000,1516,7.504,135792,0,25%,7.504
nbody,java,1,50000000,1516,7.488,135788,0,24%,7.493
nbody,java,1,50000000,1516,7.488,135788,0,24%,7.485
nbody,java,1,50000000,1516,7.519,135788,0,24%,7.517
nbody,java,1,50000000,1516,7.504,135792,0,24%,7.523
nbody,csharp,2,500000,1498,0.109,9484,0,25%,0.109
nbody,csharp,2,5000000,1498,0.811,9452,0,24%,0.809
nbody,csharp,2,50000000,1498,7.909,9392,0,24%,7.904
nbody,csharp,2,50000000,1498,7.878,9392,0,24%,7.877
nbody,csharp,2,50000000,1498,7.909,9404,0,24%,7.909
nbody,csharp,2,50000000,1498,7.894,9524,0,24%,7.883
nbody,csharp,2,50000000,1498,7.909,9436,0,24%,7.912
nbody,csharp,2,50000000,1498,7.894,9376,0,24%,7.898
nbody,java,2,500000,1540,0.203,135512,0,21%,0.196
nbody,java,2,5000000,1540,0.811,135488,0,23%,0.848
nbody,java,2,50000000,1540,7.067,135508,0,24%,7.107
nbody,java,2,50000000,1540,7.207,135512,0,24%,7.222
nbody,java,2,50000000,1540,7.129,135520,0,25%,7.112
nbody,java,2,50000000,1540,7.129,135516,0,24%,7.122
nbody,java,2,50000000,1540,7.129,135532,0,25%,7.133
nbody,java,2,50000000,1540,7.332,135512,0,24%,7.337
nbody,csharp,3,500000,1471,0.094,9580,0,21%,0.099
nbody,csharp,3,5000000,1471,0.749,9576,0,25%,0.752
nbody,csharp,3,50000000,1471,7.301,9516,0,24%,7.301
nbody,csharp,3,50000000,1471,7.285,9560,0,25%,7.288
nbody,csharp,3,50000000,1471,7.285,9532,0,24%,7.284
nbody,csharp,3,50000000,1471,7.285,9564,0,25%,7.279
nbody,csharp,3,50000000,1471,7.301,9544,0,25%,7.3
nbody,csharp,3,50000000,1471,7.379,9528,0,25%,7.382
nbody,gpp,3,500000,1937,0.047,6836,0,12%,0.063
nbody,gpp,3,5000000,1937,0.468,6828,0,24%,0.469
nbody,gpp,3,50000000,1937,4.54,6828,0,24%,4.564
nbody,gpp,3,50000000,1937,4.555,6696,0,24%,4.558
nbody,gpp,3,50000000,1937,4.54,6696,0,25%,4.541
nbody,gpp,3,50000000,1937,4.555,6696,0,25%,4.556
nbody,gpp,3,50000000,1937,4.571,6696,0,25%,4.567
nbody,gpp,3,50000000,1937,4.555,6696,0,25%,4.552
nbody,java,3,500000,1561,0.203,135492,0,23%,0.194
nbody,java,3,5000000,1561,0.827,135488,0,24%,0.823
nbody,java,3,50000000,1561,7.129,135492,0,24%,7.136
nbody,java,3,50000000,1561,7.114,135464,0,24%,7.101
nbody,java,3,50000000,1561,7.16,135456,0,24%,7.187
nbody,java,3,50000000,1561,7.098,135480,0,24%,7.091
nbody,java,3,50000000,1561,7.067,135496,0,24%,7.103
nbody,java,3,50000000,1561,7.145,135544,0,24%,7.167
nbody,gpp,4,500000,1700,0.062,6664,0,21%,0.075
nbody,gpp,4,5000000,1700,0.562,6668,0,24%,0.564
nbody,gpp,4,50000000,1700,5.491,6668,0,24%,5.507
nbody,gpp,4,50000000,1700,5.491,6532,0,24%,5.507
nbody,gpp,4,50000000,1700,5.507,6532,0,24%,5.517
nbody,gpp,4,50000000,1700,5.507,6532,0,25%,5.515
nbody,gpp,4,50000000,1700,5.507,6532,0,25%,5.51
nbody,gpp,4,50000000,1700,5.491,6532,0,25%,5.513
nbody,java,4,500000,1634,0.156,135208,0,20%,0.179
nbody,java,4,5000000,1634,0.733,135228,0,23%,0.765
nbody,java,4,50000000,1634,6.692,135192,0,25%,6.688
nbody,java,4,50000000,1634,6.583,135272,0,25%,6.575
nbody,java,4,50000000,1634,6.646,135204,0,25%,6.63
nbody,java,4,50000000,1634,6.661,135220,0,24%,6.675
nbody,java,4,50000000,1634,6.568,135216,0,24%,6.591
nbody,java,4,50000000,1634,6.599,135212,0,25%,6.601
nbody,gpp,5,500000,1908,0.062,6828,0,20%,0.077
nbody,gpp,5,5000000,1908,0.593,6828,0,23%,0.62
nbody,gpp,5,50000000,1908,6.053,6832,0,24%,6.062
nbody,gpp,5,50000000,1908,6.053,6696,0,25%,6.056
nbody,gpp,5,50000000,1908,6.037,6696,0,24%,6.05
nbody,gpp,5,50000000,1908,6.037,6696,0,24%,6.043
nbody,gpp,5,50000000,1908,6.037,6696,0,24%,6.04
nbody,gpp,5,50000000,1908,6.006,6696,0,24%,6.023
nbody,csharp,6,500000,1451,0.109,9464,0,16%,0.111
nbody,csharp,6,5000000,1451,0.905,9452,0,24%,0.901
nbody,csharp,6,50000000,1451,8.798,9496,0,24%,8.809
nbody,csharp,6,50000000,1451,8.814,9464,0,25%,8.815
nbody,csharp,6,50000000,1451,8.814,9496,0,25%,8.821
nbody,csharp,6,50000000,1451,8.814,9444,0,24%,8.806
nbody,csharp,6,50000000,1451,8.814,9496,0,25%,8.82
nbody,csharp,6,50000000,1451,8.814,9460,0,25%,8.81
nbody,gpp,6,500000,1791,0.062,6664,0,22%,0.076
nbody,gpp,6,5000000,1791,0.593,6664,0,24%,0.615
nbody,gpp,6,50000000,1791,5.975,6664,0,24%,5.983
nbody,gpp,6,50000000,1791,5.99,6532,0,25%,5.988
nbody,gpp,6,50000000,1791,5.959,6540,0,25%,5.981
nbody,gpp,6,50000000,1791,5.99,6532,0,24%,5.989
nbody,gpp,6,50000000,1791,5.975,6532,0,24%,5.987
nbody,gpp,6,50000000,1791,5.99,6536,0,25%,5.99
nbody,gpp,7,500000,1776,0.078,6664,0,26%,0.07
nbody,gpp,7,5000000,1776,0.515,6668,0,24%,0.517
nbody,gpp,7,50000000,1776,5.039,6664,0,24%,5.052
nbody,gpp,7,50000000,1776,5.023,6532,0,24%,5.035
nbody,gpp,7,50000000,1776,5.054,6532,0,25%,5.045
nbody,gpp,7,50000000,1776,5.039,6536,0,25%,5.047
nbody,gpp,7,50000000,1776,5.039,6532,0,25%,5.044
nbody,gpp,7,50000000,1776,5.039,6536,0,24%,5.042
nbody,csharp,8,500000,1499,0.094,9528,0,20%,0.1
nbody,csharp,8,5000000,1499,0.749,9580,0,24%,0.754
nbody,csharp,8,50000000,1499,7.301,9568,0,24%,7.3
nbody,csharp,8,50000000,1499,7.301,9540,0,24%,7.299
nbody,csharp,8,50000000,1499,7.301,9552,0,24%,7.313
nbody,csharp,8,50000000,1499,7.301,9524,0,25%,7.304
nbody,csharp,8,50000000,1499,7.441,9528,0,25%,7.448
nbody,csharp,8,50000000,1499,7.301,9556,0,25%,7.298
nbody,gpp,8,500000,1787,0.078,6664,0,24%,0.072
nbody,gpp,8,5000000,1787,0.499,6664,0,24%,0.498
nbody,gpp,8,50000000,1787,4.852,6664,0,25%,4.858
nbody,gpp,8,50000000,1787,4.852,6532,0,24%,4.848
nbody,gpp,8,50000000,1787,4.867,6532,0,25%,4.869
nbody,gpp,8,50000000,1787,4.852,6532,0,25%,4.853
nbody,gpp,8,50000000,1787,4.836,6532,0,24%,4.844
nbody,gpp,8,50000000,1787,4.852,6536,0,24%,4.857
revcomp,csharp,1,250000,1209,0.031,10816,0,9%,0.036
revcomp,csharp,1,2500000,1209,0.14,24560,0,15%,0.141
revcomp,csharp,1,25000000,1209,1.31,145464,0,15%,1.394
revcomp,csharp,1,25000000,1209,1.092,145632,0,21%,1.107
revcomp,csharp,1,25000000,1209,1.076,145540,0,20%,1.096
revcomp,csharp,1,25000000,1209,1.108,145512,0,22%,1.105
revcomp,csharp,1,25000000,1209,1.061,145468,0,20%,1.11
revcomp,csharp,1,25000000,1209,1.092,145524,0,21%,1.101
revcomp,gpp,1,250000,740,0.047,10480,0,15%,0.067
revcomp,gpp,1,2500000,740,0.515,35812,0,17%,0.522
revcomp,gpp,1,25000000,740,5.101,260832,0,16%,5.718
revcomp,gpp,1,25000000,740,4.025,260832,0,22%,4.031
revcomp,gpp,1,25000000,740,3.994,260832,0,21%,3.991
revcomp,gpp,1,25000000,740,3.962,260828,0,22%,3.987
revcomp,gpp,1,25000000,740,3.978,260828,0,22%,3.989
revcomp,gpp,1,25000000,740,3.994,260828,0,22%,4.005
revcomp,csharp,2,250000,1942,0.047,39060,0,9%,0.045
revcomp,csharp,2,2500000,1942,0.218,106240,0,33%,0.131
revcomp,csharp,2,25000000,1942,1.498,623124,0,12%,1.908
revcomp,csharp,2,25000000,1942,1.31,623120,0,33%,0.88
revcomp,csharp,2,25000000,1942,1.248,623180,0,31%,0.853
revcomp,csharp,2,25000000,1942,1.295,623192,0,31%,0.874
revcomp,csharp,2,25000000,1942,1.217,701248,0,31%,0.843
revcomp,csharp,2,25000000,1942,1.326,623196,0,31%,0.893
revcomp,csharp,3,250000,1065,0.062,16404,0,21%,0.055
revcomp,csharp,3,2500000,1065,0.406,37836,0,22%,0.405
revcomp,csharp,3,25000000,1065,4.446,247168,0,20%,4.676
revcomp,csharp,3,25000000,1065,4.103,247080,0,20%,4.351
revcomp,csharp,3,25000000,1065,4.134,246964,0,21%,4.351
revcomp,csharp,3,25000000,1065,4.103,247020,0,20%,4.339
revcomp,csharp,3,25000000,1065,4.118,247112,0,20%,4.353
revcomp,csharp,3,25000000,1065,4.15,247108,0,20%,4.373
revcomp,gpp,3,250000,915,0.016,7932,0,0%,0.029
revcomp,gpp,3,2500000,915,0.156,19040,0,19%,0.154
revcomp,gpp,3,25000000,915,1.451,130784,0,19%,1.449
revcomp,gpp,3,25000000,915,1.31,130784,0,18%,1.326
revcomp,gpp,3,25000000,915,1.295,130784,0,19%,1.31
revcomp,gpp,3,25000000,915,1.295,130784,0,19%,1.309
revcomp,gpp,3,25000000,915,1.295,130784,0,19%,1.304
revcomp,gpp,3,25000000,915,1.295,130784,0,19%,1.303
revcomp,java,3,250000,1849,0.156,151224,0,20%,0.178
revcomp,java,3,2500000,1849,0.374,152248,0,33%,0.235
revcomp,java,3,25000000,1849,2.106,373456,0,49%,0.981
revcomp,java,3,25000000,1849,1.888,390308,0,52%,0.92
revcomp,java,3,25000000,1849,1.841,373844,0,51%,0.861
revcomp,java,3,25000000,1849,1.888,374396,0,51%,0.872
revcomp,java,3,25000000,1849,1.919,374196,0,53%,0.865
revcomp,java,3,25000000,1849,1.872,373976,0,51%,0.883
revcomp,csharp,4,250000,1838,0.062,63620,0,9%,0.063
revcomp,csharp,4,2500000,1838,0.203,105408,0,17%,0.163
revcomp,csharp,4,25000000,1838,1.513,479664,0,24%,1.163
revcomp,csharp,4,25000000,1838,1.279,479776,0,29%,0.928
revcomp,csharp,4,25000000,1838,1.264,548272,0,28%,0.931
revcomp,csharp,4,25000000,1838,1.42,479708,0,32%,1.039
revcomp,csharp,4,25000000,1838,1.279,548280,0,28%,0.935
revcomp,csharp,4,25000000,1838,1.232,479732,0,29%,0.902
revcomp,java,4,250000,767,0.187,139912,0,29%,0.161
revcomp,java,4,2500000,767,0.374,149696,0,26%,0.308
revcomp,java,4,25000000,767,1.7,558248,0,13%,2.579
revcomp,java,4,25000000,767,1.42,557608,0,21%,1.431
revcomp,java,4,25000000,767,1.435,558656,0,20%,1.427
revcomp,java,4,25000000,767,1.435,558240,0,23%,1.409
revcomp,java,4,25000000,767,1.42,558836,0,21%,1.42
revcomp,java,4,25000000,767,1.435,558832,0,22%,1.399
revcomp,gpp,5,250000,1063,0.889,9528,0,24%,0.885
revcomp,gpp,5,2500000,1063,8.689,25688,0,24%,8.701
revcomp,gpp,5,25000000,1063,86.846,302740,0,24%,86.849
revcomp,gpp,5,25000000,1063,86.721,302744,0,25%,86.737
revcomp,gpp,5,25000000,1063,86.721,302744,0,24%,86.713
revcomp,gpp,5,25000000,1063,86.347,302744,0,25%,86.356
revcomp,gpp,5,25000000,1063,86.768,302744,0,25%,86.765
revcomp,gpp,5,25000000,1063,86.674,302740,0,24%,86.69
revcomp,java,5,250000,1185,0.172,135748,0,23%,0.152
revcomp,java,5,2500000,1185,0.281,136348,0,26%,0.259
revcomp,java,5,25000000,1185,1.466,368172,0,22%,1.411
revcomp,java,5,25000000,1185,1.279,368236,0,23%,1.26
revcomp,java,5,25000000,1185,1.295,368232,0,23%,1.233
revcomp,java,5,25000000,1185,1.295,368148,0,24%,1.239
revcomp,java,5,25000000,1185,1.279,368212,0,23%,1.249
revcomp,java,5,25000000,1185,1.232,368188,0,23%,1.22
revcomp,gpp,6,250000,2110,0.14,13256,0,12%,0.153
revcomp,gpp,6,2500000,2110,1.544,65396,0,9%,1.722
revcomp,gpp,6,25000000,2110,12.168,584744,0,9%,16.547
revcomp,gpp,6,25000000,2110,12.948,584748,0,9%,17.826
revcomp,gpp,6,25000000,2110,12.199,584744,0,10%,15.859
revcomp,gpp,6,25000000,2110,12.589,584780,0,11%,15.466
revcomp,gpp,6,25000000,2110,12.636,584744,0,9%,16.614
revcomp,gpp,6,25000000,2110,12.277,584748,0,10%,16.178
revcomp,java,6,250000,884,0.187,138672,0,24%,0.168
revcomp,java,6,2500000,884,0.187,160648,0,20%,0.22
revcomp,java,6,25000000,884,1.248,633700,0,12%,1.748
revcomp,java,6,25000000,884,1.045,633828,0,27%,0.867
revcomp,java,6,25000000,884,1.076,633588,0,25%,0.912
revcomp,java,6,25000000,884,1.076,633700,0,24%,0.889
revcomp,java,6,25000000,884,0.998,633608,0,24%,0.879
revcomp,java,6,25000000,884,0.983,633708,0,24%,0.869
revcomp,java,7,250000,1985,0.312,139816,0,32%,0.229
revcomp,java,7,2500000,1985,0.686,162076,0,40%,0.405
revcomp,java,7,25000000,1985,1.872,387484,0,18%,2.163
spectralnorm,csharp,1,500,672,0.062,9372,0,24%,0.066
spectralnorm,csharp,1,3000,672,1.622,9836,0,25%,1.611
spectralnorm,csharp,1,5500,672,5.554,10264,0,25%,5.556
spectralnorm,csharp,1,5500,672,5.366,10252,0,24%,5.37
spectralnorm,csharp,1,5500,672,5.382,10264,0,24%,5.378
spectralnorm,csharp,1,5500,672,5.382,10240,0,25%,5.372
spectralnorm,csharp,1,5500,672,5.382,10252,0,24%,5.379
spectralnorm,csharp,1,5500,672,5.382,10244,0,25%,5.38
spectralnorm,gpp,1,500,596,0.062,6796,0,24%,0.066
spectralnorm,gpp,1,3000,596,1.607,6796,0,24%,1.607
spectralnorm,gpp,1,5500,596,5.366,6860,0,24%,5.373
spectralnorm,gpp,1,5500,596,5.382,6728,0,24%,5.375
spectralnorm,gpp,1,5500,596,5.366,6732,0,25%,5.367
spectralnorm,gpp,1,5500,596,5.366,6728,0,25%,5.369
spectralnorm,gpp,1,5500,596,5.351,6728,0,24%,5.363
spectralnorm,gpp,1,5500,596,5.366,6728,0,25%,5.368
spectralnorm,java,1,500,776,0.218,135856,0,23%,0.204
spectralnorm,java,1,3000,776,1.981,135324,0,24%,2
spectralnorm,java,1,5500,776,6.49,135316,0,25%,6.458
spectralnorm,java,1,5500,776,6.396,135316,0,24%,6.419
spectralnorm,java,1,5500,776,6.427,135340,0,25%,6.432
spectralnorm,java,1,5500,776,6.427,135328,0,24%,6.442
spectralnorm,java,1,5500,776,6.443,135292,0,24%,6.447
spectralnorm,java,1,5500,776,6.427,135344,0,24%,6.438
spectralnorm,java,2,500,1227,0.203,136240,0,32%,0.16
spectralnorm,java,2,3000,1227,3.604,135820,0,86%,1.028
spectralnorm,java,2,5500,1227,11.56,135780,0,92%,3.133
spectralnorm,java,2,5500,1227,11.575,135788,0,95%,3.04
spectralnorm,java,2,5500,1227,11.513,135780,0,93%,3.069
spectralnorm,java,2,5500,1227,11.622,135832,0,94%,3.068
spectralnorm,java,2,5500,1227,11.466,135784,0,93%,3.068
spectralnorm,java,2,5500,1227,11.435,135848,0,94%,3.043
spectralnorm,csharp,3,500,1143,0.125,12144,0,50%,0.054
spectralnorm,csharp,3,3000,1143,3.448,12108,0,98%,0.879
spectralnorm,csharp,3,5500,1143,11.372,12192,0,97%,2.935
spectralnorm,csharp,3,5500,1143,11.388,12112,0,99%,2.877
spectralnorm,csharp,3,5500,1143,11.357,12224,0,99%,2.875
spectralnorm,csharp,3,5500,1143,11.372,12096,0,98%,2.879
spectralnorm,csharp,3,5500,1143,11.419,12100,0,99%,2.868
spectralnorm,csharp,3,5500,1143,11.388,12164,0,99%,2.869
